year_film,year_ceremony,ceremony,category,name,film,winner,year_film_film,imdbID,imdbLink
1931,1932,5,SHORT SUBJECT (Novelty),Paramount Publix,Screen Souvenirs,FALSE,1931Screen Souvenirs,tt0023441,https://www.imdb.com/title/tt0023441/
1931,1932,5,SHORT SUBJECT (Novelty),Metro-Goldwyn-Mayer,Swing High,FALSE,1931Swing High,tt0152771,https://www.imdb.com/title/tt0152771/
1931,1932,5,SHORT SUBJECT (Novelty),"Mack Sennett, Producer",Wrestling Swordfish,TRUE,1931Wrestling Swordfish,tt0023711,https://www.imdb.com/title/tt0023711/
1931,1932,5,SOUND RECORDING,Metro-Goldwyn-Mayer Studio Sound Department,,FALSE,1931,,
1931,1932,5,SOUND RECORDING,Paramount Publix Studio Sound Department,,TRUE,1931,,
1931,1932,5,SOUND RECORDING,RKO Radio Studio Sound Department,,FALSE,1931,,
1931,1932,5,SOUND RECORDING,Warner Bros.-First National Studio Sound Department,,FALSE,1931,,
1931,1932,5,WRITING (Adaptation),Sidney Howard,Arrowsmith,FALSE,1931Arrowsmith,tt0021622,https://www.imdb.com/title/tt0021622/
1931,1932,5,WRITING (Adaptation),Edwin Burke,Bad Girl,TRUE,1931Bad Girl,tt0021635,https://www.imdb.com/title/tt0021635/
1931,1932,5,WRITING (Adaptation),"Percy Heath, Samuel Hoffenstein",Dr. Jekyll and Mr. Hyde,FALSE,1931Dr. Jekyll and Mr. Hyde,tt0022835,https://www.imdb.com/title/tt0022835/
1931,1932,5,WRITING (Original Story),Frances Marion,The Champ,TRUE,1931The Champ,tt0021730,https://www.imdb.com/title/tt0021730/
1931,1932,5,WRITING (Original Story),"Grover Jones, William Slavens McNutt",Lady and Gent,FALSE,1931Lady and Gent,tt0023109,https://www.imdb.com/title/tt0023109/
1931,1932,5,WRITING (Original Story),Lucien Hubbard,The Star Witness,FALSE,1931The Star Witness,tt0022430,https://www.imdb.com/title/tt0022430/
1931,1932,5,WRITING (Original Story),"Adela Rogers St. Johns, Jane Murfin",What Price Hollywood?,FALSE,1931What Price Hollywood?,tt0023686,https://www.imdb.com/title/tt0023686/
1931,1932,5,SPECIAL AWARD," Walt Disney for the creation of ""Mickey Mouse.""",,TRUE,1931,,
1932,1933,6,ACTOR,Leslie Howard,Berkeley Square,FALSE,1932Berkeley Square,tt0023794,https://www.imdb.com/title/tt0023794/
1932,1933,6,ACTOR,Charles Laughton,The Private Life of Henry VIII,TRUE,1932The Private Life of Henry VIII,tt0024473,https://www.imdb.com/title/tt0024473/
1932,1933,6,ACTOR,Paul Muni,I Am a Fugitive from a Chain Gang,FALSE,1932I Am a Fugitive from a Chain Gang,tt0023042,https://www.imdb.com/title/tt0023042/
1932,1933,6,ACTRESS,Katharine Hepburn,Morning Glory,TRUE,1932Morning Glory,tt0024353,https://www.imdb.com/title/tt0024353/
1932,1933,6,ACTRESS,May Robson,Lady for a Day,FALSE,1932Lady for a Day,tt0024240,https://www.imdb.com/title/tt0024240/
1932,1933,6,ACTRESS,Diana Wynyard,Cavalcade,FALSE,1932Cavalcade,tt0023876,https://www.imdb.com/title/tt0023876/
1932,1933,6,ART DIRECTION,William S. Darling,Cavalcade,TRUE,1932Cavalcade,tt0023876,https://www.imdb.com/title/tt0023876/
1932,1933,6,ART DIRECTION,"Hans Dreier, Roland Anderson",A Farewell to Arms,FALSE,1932A Farewell to Arms,tt0022879,https://www.imdb.com/title/tt0022879/
1932,1933,6,ART DIRECTION,Cedric Gibbons,When Ladies Meet,FALSE,1932When Ladies Meet,tt0024763,https://www.imdb.com/title/tt0024763/
1932,1933,6,ASSISTANT DIRECTOR,Percy Ikerd (Fox),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,William Tummel (Fox),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Charles Dorian (Metro-Goldwyn-Mayer),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Bunny Dull (Metro-Goldwyn-Mayer),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,John S. Waters (Metro-Goldwyn-Mayer),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Charles Barton (Paramount),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Sidney S. Brod (Paramount),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Arthur Jacobson (Paramount),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Eddie Killey (RKO Radio),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Dewey Starkey (RKO Radio),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Fred Fox (United Artists),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Benjamin Silvey (United Artists),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Scott Beal (Universal),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Joe McDonough (Universal),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,W. J. Reiter (Universal),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Al Alborn (Warner Bros.),,FALSE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Gordon Hollingshead (Warner Bros.),,TRUE,1932,,
1932,1933,6,ASSISTANT DIRECTOR,Frank X. Shaw (Warner Bros.),,FALSE,1932,,
1932,1933,6,CINEMATOGRAPHY,"Charles Bryant Lang, Jr.",A Farewell to Arms,TRUE,1932A Farewell to Arms,tt0022879,https://www.imdb.com/title/tt0022879/
1932,1933,6,CINEMATOGRAPHY,George J. Folsey,Reunion in Vienna,FALSE,1932Reunion in Vienna,tt0024496,https://www.imdb.com/title/tt0024496/
1932,1933,6,CINEMATOGRAPHY,Karl Struss,The Sign of the Cross,FALSE,1932The Sign of the Cross,tt0023470,https://www.imdb.com/title/tt0023470/
1932,1933,6,DIRECTING,Frank Lloyd,Cavalcade,TRUE,1932Cavalcade,tt0023876,https://www.imdb.com/title/tt0023876/
1932,1933,6,DIRECTING,Frank Capra,Lady for a Day,FALSE,1932Lady for a Day,tt0024240,https://www.imdb.com/title/tt0024240/
1932,1933,6,DIRECTING,George Cukor,Little Women,FALSE,1932Little Women,tt0024264,https://www.imdb.com/title/tt0024264/
1932,1933,6,OUTSTANDING PRODUCTION,Fox,Cavalcade,TRUE,1932Cavalcade,tt0023876,https://www.imdb.com/title/tt0023876/
1932,1933,6,OUTSTANDING PRODUCTION,Paramount,A Farewell to Arms,FALSE,1932A Farewell to Arms,tt0022879,https://www.imdb.com/title/tt0022879/
1932,1933,6,OUTSTANDING PRODUCTION,Warner Bros.,42nd Street,FALSE,193242nd Street,tt0024034,https://www.imdb.com/title/tt0024034/
1932,1933,6,OUTSTANDING PRODUCTION,Warner Bros.,I Am a Fugitive from a Chain Gang,FALSE,1932I Am a Fugitive from a Chain Gang,tt0023042,https://www.imdb.com/title/tt0023042/
1932,1933,6,OUTSTANDING PRODUCTION,Columbia,Lady for a Day,FALSE,1932Lady for a Day,tt0024240,https://www.imdb.com/title/tt0024240/
1932,1933,6,OUTSTANDING PRODUCTION,RKO Radio,Little Women,FALSE,1932Little Women,tt0024264,https://www.imdb.com/title/tt0024264/
1932,1933,6,OUTSTANDING PRODUCTION,London Films,The Private Life of Henry VIII,FALSE,1932The Private Life of Henry VIII,tt0024473,https://www.imdb.com/title/tt0024473/
1932,1933,6,OUTSTANDING PRODUCTION,Paramount,She Done Him Wrong,FALSE,1932She Done Him Wrong,tt0024548,https://www.imdb.com/title/tt0024548/
1932,1933,6,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Smilin' Through,FALSE,1932Smilin' Through,tt0023488,https://www.imdb.com/title/tt0023488/
1932,1933,6,OUTSTANDING PRODUCTION,Fox,State Fair,FALSE,1932State Fair,tt0024610,https://www.imdb.com/title/tt0024610/
1932,1933,6,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Building a Building,FALSE,1932Building a Building,tt0023854,https://www.imdb.com/title/tt0023854/
1932,1933,6,SHORT SUBJECT (Cartoon),"Walter Lantz, Producer",The Merry Old Soul,FALSE,1932The Merry Old Soul,tt0142655,https://www.imdb.com/title/tt0142655/
1932,1933,6,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Three Little Pigs,TRUE,1932The Three Little Pigs,tt0024660,https://www.imdb.com/title/tt0024660/
1932,1933,6,SHORT SUBJECT (Comedy),"Warren Doane, Producer",Mister Mugg,FALSE,1932Mister Mugg,tt0024342,https://www.imdb.com/title/tt0024342/
1932,1933,6,SHORT SUBJECT (Comedy),"Louis Brock, Producer",A Preferred List,FALSE,1932A Preferred List,tt0024467,https://www.imdb.com/title/tt0024467/
1932,1933,6,SHORT SUBJECT (Comedy),"Louis Brock, Producer",So This Is Harris,TRUE,1932So This Is Harris,tt0024580,https://www.imdb.com/title/tt0024580/
1932,1933,6,SHORT SUBJECT (Novelty),"Joe Rock, Producer",Krakatoa,TRUE,1932Krakatoa,tt0024231,https://www.imdb.com/title/tt0024231/
1932,1933,6,SHORT SUBJECT (Novelty),"Pete Smith, Producer",Menu,FALSE,1932Menu,tt0024327,https://www.imdb.com/title/tt0024327/
1932,1933,6,SHORT SUBJECT (Novelty),Educational,The Sea,FALSE,1932The Sea,tt0164957,https://www.imdb.com/title/tt0164957/
1932,1933,6,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",A Farewell to Arms,TRUE,1932A Farewell to Arms,tt0022879,https://www.imdb.com/title/tt0022879/
1932,1933,6,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",42nd Street,FALSE,193242nd Street,tt0024034,https://www.imdb.com/title/tt0024034/
1932,1933,6,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",Gold Diggers of 1933,FALSE,1932Gold Diggers of 1933,tt0024069,https://www.imdb.com/title/tt0024069/
1932,1933,6,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",I Am a Fugitive from a Chain Gang,FALSE,1932I Am a Fugitive from a Chain Gang,tt0023042,https://www.imdb.com/title/tt0023042/
1932,1933,6,WRITING (Adaptation),Robert Riskin,Lady for a Day,FALSE,1932Lady for a Day,tt0024240,https://www.imdb.com/title/tt0024240/
1932,1933,6,WRITING (Adaptation),"Victor Heerman, Sarah Y. Mason",Little Women,TRUE,1932Little Women,tt0024264,https://www.imdb.com/title/tt0024264/
1932,1933,6,WRITING (Adaptation),"Paul Green, Sonya Levien",State Fair,FALSE,1932State Fair,tt0024610,https://www.imdb.com/title/tt0024610/
1932,1933,6,WRITING (Original Story),Robert Lord,One Way Passage,TRUE,1932One Way Passage,tt0023305,https://www.imdb.com/title/tt0023305/
1932,1933,6,WRITING (Original Story),Frances Marion,The Prizefighter and the Lady,FALSE,1932The Prizefighter and the Lady,tt0024475,https://www.imdb.com/title/tt0024475/
1932,1933,6,WRITING (Original Story),Charles MacArthur,Rasputin and the Empress,FALSE,1932Rasputin and the Empress,tt0023374,https://www.imdb.com/title/tt0023374/
1934,1935,7,ACTOR,Clark Gable,It Happened One Night,TRUE,1934It Happened One Night,tt0025316,https://www.imdb.com/title/tt0025316/
1934,1935,7,ACTOR,Frank Morgan,The Affairs of Cellini,FALSE,1934The Affairs of Cellini,tt0024816,https://www.imdb.com/title/tt0024816/
1934,1935,7,ACTOR,William Powell,The Thin Man,FALSE,1934The Thin Man,tt0025878,https://www.imdb.com/title/tt0025878/
1934,1935,7,ACTRESS,Claudette Colbert,It Happened One Night,TRUE,1934It Happened One Night,tt0025316,https://www.imdb.com/title/tt0025316/
1934,1935,7,ACTRESS,Bette Davis,Of Human Bondage,FALSE,1934Of Human Bondage,tt0025586,https://www.imdb.com/title/tt0025586/
1934,1935,7,ACTRESS,Grace Moore,One Night of Love,FALSE,1934One Night of Love,tt0025601,https://www.imdb.com/title/tt0025601/
1934,1935,7,ACTRESS,Norma Shearer,The Barretts of Wimpole Street,FALSE,1934The Barretts of Wimpole Street,tt0024865,https://www.imdb.com/title/tt0024865/
1934,1935,7,ART DIRECTION,Richard Day,The Affairs of Cellini,FALSE,1934The Affairs of Cellini,tt0024816,https://www.imdb.com/title/tt0024816/
1934,1935,7,ART DIRECTION,"Van Nest Polglase, Carroll Clark",The Gay Divorcee,FALSE,1934The Gay Divorcee,tt0025164,https://www.imdb.com/title/tt0025164/
1934,1935,7,ART DIRECTION,"Cedric Gibbons, Fredric Hope",The Merry Widow,TRUE,1934The Merry Widow,tt0025493,https://www.imdb.com/title/tt0025493/
1934,1935,7,ASSISTANT DIRECTOR,Cullen Tate,Cleopatra,FALSE,1934Cleopatra,tt0024991,https://www.imdb.com/title/tt0024991/
1934,1935,7,ASSISTANT DIRECTOR,Scott Beal,Imitation of Life,FALSE,1934Imitation of Life,tt0025301,https://www.imdb.com/title/tt0025301/
1934,1935,7,ASSISTANT DIRECTOR,John Waters,Viva Villa!,TRUE,1934Viva Villa!,tt0025948,https://www.imdb.com/title/tt0025948/
1934,1935,7,CINEMATOGRAPHY,Charles Rosher,The Affairs of Cellini,FALSE,1934The Affairs of Cellini,tt0024816,https://www.imdb.com/title/tt0024816/
1934,1935,7,CINEMATOGRAPHY,Victor Milner,Cleopatra,TRUE,1934Cleopatra,tt0024991,https://www.imdb.com/title/tt0024991/
1934,1935,7,CINEMATOGRAPHY,George Folsey,Operator 13,FALSE,1934Operator 13,tt0025607,https://www.imdb.com/title/tt0025607/
1934,1935,7,DIRECTING,Frank Capra,It Happened One Night,TRUE,1934It Happened One Night,tt0025316,https://www.imdb.com/title/tt0025316/
1934,1935,7,DIRECTING,Victor Schertzinger,One Night of Love,FALSE,1934One Night of Love,tt0025601,https://www.imdb.com/title/tt0025601/
1934,1935,7,DIRECTING,W. S. Van Dyke,The Thin Man,FALSE,1934The Thin Man,tt0025878,https://www.imdb.com/title/tt0025878/
1934,1935,7,FILM EDITING,Anne Bauchens,Cleopatra,FALSE,1934Cleopatra,tt0024991,https://www.imdb.com/title/tt0024991/
1934,1935,7,FILM EDITING,Conrad Nervig,Eskimo,TRUE,1934Eskimo,tt0023990,https://www.imdb.com/title/tt0023990/
1934,1935,7,FILM EDITING,Gene Milford,One Night of Love,FALSE,1934One Night of Love,tt0025601,https://www.imdb.com/title/tt0025601/
1934,1935,7,MUSIC (Scoring),"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Kenneth Webb and Samuel Hoffenstein)",The Gay Divorcee,FALSE,1934The Gay Divorcee,tt0025164,https://www.imdb.com/title/tt0025164/
1934,1935,7,MUSIC (Scoring),"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)",The Lost Patrol,FALSE,1934The Lost Patrol,tt0025423,https://www.imdb.com/title/tt0025423/
1934,1935,7,MUSIC (Scoring),"Columbia Studio Music Department, Louis Silvers, head of department  (Thematic Music by Victor Schertzinger and Gus Kahn)",One Night of Love,TRUE,1934One Night of Love,tt0025601,https://www.imdb.com/title/tt0025601/
1934,1935,7,MUSIC (Song),Music by Vincent Youmans; Lyrics by Edward Eliscu and Gus Kahn,Flying Down to Rio,FALSE,1934Flying Down to Rio,tt0024025,https://www.imdb.com/title/tt0024025/
1934,1935,7,MUSIC (Song),Music by Con Conrad; Lyrics by Herb Magidson,The Gay Divorcee,TRUE,1934The Gay Divorcee,tt0025164,https://www.imdb.com/title/tt0025164/
1934,1935,7,MUSIC (Song),Music by Ralph Rainger; Lyrics by Leo Robin,She Loves Me Not,FALSE,1934She Loves Me Not,tt0025774,https://www.imdb.com/title/tt0025774/
1934,1935,7,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Barretts of Wimpole Street,FALSE,1934The Barretts of Wimpole Street,tt0024865,https://www.imdb.com/title/tt0024865/
1934,1935,7,OUTSTANDING PRODUCTION,Paramount,Cleopatra,FALSE,1934Cleopatra,tt0024991,https://www.imdb.com/title/tt0024991/
1934,1935,7,OUTSTANDING PRODUCTION,First National,Flirtation Walk,FALSE,1934Flirtation Walk,tt0025124,https://www.imdb.com/title/tt0025124/
1934,1935,7,OUTSTANDING PRODUCTION,RKO Radio,The Gay Divorcee,FALSE,1934The Gay Divorcee,tt0025164,https://www.imdb.com/title/tt0025164/
1934,1935,7,OUTSTANDING PRODUCTION,Warner Bros.,Here Comes the Navy,FALSE,1934Here Comes the Navy,tt0025238,https://www.imdb.com/title/tt0025238/
1934,1935,7,OUTSTANDING PRODUCTION,20th Century,The House of Rothschild,FALSE,1934The House of Rothschild,tt0025272,https://www.imdb.com/title/tt0025272/
1934,1935,7,OUTSTANDING PRODUCTION,Universal,Imitation of Life,FALSE,1934Imitation of Life,tt0025301,https://www.imdb.com/title/tt0025301/
1934,1935,7,OUTSTANDING PRODUCTION,Columbia,It Happened One Night,TRUE,1934It Happened One Night,tt0025316,https://www.imdb.com/title/tt0025316/
1934,1935,7,OUTSTANDING PRODUCTION,Columbia,One Night of Love,FALSE,1934One Night of Love,tt0025601,https://www.imdb.com/title/tt0025601/
1934,1935,7,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Thin Man,FALSE,1934The Thin Man,tt0025878,https://www.imdb.com/title/tt0025878/
1934,1935,7,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Viva Villa!,FALSE,1934Viva Villa!,tt0025948,https://www.imdb.com/title/tt0025948/
1934,1935,7,OUTSTANDING PRODUCTION,Jesse L. Lasky (production company),The White Parade,FALSE,1934The White Parade,tt0025986,https://www.imdb.com/title/tt0025986/
1934,1935,7,SHORT SUBJECT (Cartoon),"Charles Mintz, Producer",Holiday Land,FALSE,1934Holiday Land,tt0025260,https://www.imdb.com/title/tt0025260/
1934,1935,7,SHORT SUBJECT (Cartoon),"Walter Lantz, Producer",Jolly Little Elves,FALSE,1934Jolly Little Elves,tt0025332,https://www.imdb.com/title/tt0025332/
1934,1935,7,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Tortoise and the Hare,TRUE,1934The Tortoise and the Hare,tt0027126,https://www.imdb.com/title/tt0027126/
1934,1935,7,SHORT SUBJECT (Comedy),"Kenneth Macgowan, Producer",La Cucaracha,TRUE,1934La Cucaracha,tt0025019,https://www.imdb.com/title/tt0025019/
1934,1935,7,SHORT SUBJECT (Comedy),"Jules White, Producer",Men in Black,FALSE,1934Men in Black,tt0025488,https://www.imdb.com/title/tt0025488/
1934,1935,7,SHORT SUBJECT (Comedy),Warner Bros.,"What, No Men!",FALSE,"1934What, No Men!",tt0025977,https://www.imdb.com/title/tt0025977/
1934,1935,7,SHORT SUBJECT (Novelty),Skibo Productions,Bosom Friends,FALSE,1934Bosom Friends,tt0024909,https://www.imdb.com/title/tt0024909/
1934,1935,7,SHORT SUBJECT (Novelty),"Stacy Woodard and Horace Woodard, Producers",City of Wax,TRUE,1934City of Wax,tt0024986,https://www.imdb.com/title/tt0024986/
1934,1935,7,SHORT SUBJECT (Novelty),"Pete Smith, Producer",Strikes and Spares,FALSE,1934Strikes and Spares,tt0025840,https://www.imdb.com/title/tt0025840/
1934,1935,7,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",The Affairs of Cellini,FALSE,1934The Affairs of Cellini,tt0024816,https://www.imdb.com/title/tt0024816/
1934,1935,7,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",Cleopatra,FALSE,1934Cleopatra,tt0024991,https://www.imdb.com/title/tt0024991/
1934,1935,7,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",Flirtation Walk,FALSE,1934Flirtation Walk,tt0025124,https://www.imdb.com/title/tt0025124/
1934,1935,7,SOUND RECORDING,"RKO Radio Studio Sound Department, Carl Dreher, Sound Director",The Gay Divorcee,FALSE,1934The Gay Divorcee,tt0025164,https://www.imdb.com/title/tt0025164/
1934,1935,7,SOUND RECORDING,"Universal Studio Sound Department, Theodore Soderberg, Sound Director",Imitation of Life,FALSE,1934Imitation of Life,tt0025301,https://www.imdb.com/title/tt0025301/
1934,1935,7,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",One Night of Love,TRUE,1934One Night of Love,tt0025601,https://www.imdb.com/title/tt0025601/
1934,1935,7,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Viva Villa!,FALSE,1934Viva Villa!,tt0025948,https://www.imdb.com/title/tt0025948/
1934,1935,7,SOUND RECORDING,"Fox Studio Sound Department, E. H. Hansen, Sound Director",The White Parade,FALSE,1934The White Parade,tt0025986,https://www.imdb.com/title/tt0025986/
1934,1935,7,WRITING (Adaptation),Robert Riskin,It Happened One Night,TRUE,1934It Happened One Night,tt0025316,https://www.imdb.com/title/tt0025316/
1934,1935,7,WRITING (Adaptation),"Frances Goodrich, Albert Hackett",The Thin Man,FALSE,1934The Thin Man,tt0025878,https://www.imdb.com/title/tt0025878/
1934,1935,7,WRITING (Adaptation),Ben Hecht,Viva Villa!,FALSE,1934Viva Villa!,tt0025948,https://www.imdb.com/title/tt0025948/
1934,1935,7,WRITING (Original Story),Mauri Grashin,Hide-Out,FALSE,1934Hide-Out,tt0025251,https://www.imdb.com/title/tt0025251/
1934,1935,7,WRITING (Original Story),Arthur Caesar,Manhattan Melodrama,TRUE,1934Manhattan Melodrama,tt0025464,https://www.imdb.com/title/tt0025464/
1934,1935,7,WRITING (Original Story),Norman Krasna,The Richest Girl in the World,FALSE,1934The Richest Girl in the World,tt0025718,https://www.imdb.com/title/tt0025718/
1934,1935,7,SPECIAL AWARD,Shirley Temple,,TRUE,1934,,
1935,1936,8,ACTOR,Clark Gable,Mutiny on the Bounty,FALSE,1935Mutiny on the Bounty,tt0026752,https://www.imdb.com/title/tt0026752/
1935,1936,8,ACTOR,Charles Laughton,Mutiny on the Bounty,FALSE,1935Mutiny on the Bounty,tt0026752,https://www.imdb.com/title/tt0026752/
1935,1936,8,ACTOR,Victor McLaglen,The Informer,TRUE,1935The Informer,tt0026529,https://www.imdb.com/title/tt0026529/
1935,1936,8,ACTOR,Paul Muni,Black Fury,FALSE,1935Black Fury,tt0026121,https://www.imdb.com/title/tt0026121/
1935,1936,8,ACTOR,Franchot Tone,Mutiny on the Bounty,FALSE,1935Mutiny on the Bounty,tt0026752,https://www.imdb.com/title/tt0026752/
1935,1936,8,ACTRESS,Elisabeth Bergner,Escape Me Never,FALSE,1935Escape Me Never,tt0026320,https://www.imdb.com/title/tt0026320/
1935,1936,8,ACTRESS,Claudette Colbert,Private Worlds,FALSE,1935Private Worlds,tt0026893,https://www.imdb.com/title/tt0026893/
1935,1936,8,ACTRESS,Bette Davis,Dangerous,TRUE,1935Dangerous,tt0026261,https://www.imdb.com/title/tt0026261/
1935,1936,8,ACTRESS,Katharine Hepburn,Alice Adams,FALSE,1935Alice Adams,tt0026056,https://www.imdb.com/title/tt0026056/
1935,1936,8,ACTRESS,Miriam Hopkins,Becky Sharp,FALSE,1935Becky Sharp,tt0026104,https://www.imdb.com/title/tt0026104/
1935,1936,8,ACTRESS,Merle Oberon,The Dark Angel,FALSE,1935The Dark Angel,tt0026264,https://www.imdb.com/title/tt0026264/
